net,n,scheme,p,reachable,nodes,delta_T,depth,tree_frame,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
5,200,bsps,0.2,1.0,200,11,8,21,17.56,550.258687437186,0.058698006458159396,1.0297688442211057,44.50915308790988,117.0,68.392,141.084,0.44399111473774877,0.6887041934265206,0,0.2935023134178234,1.0
6,200,bsps,0.2,1.0,200,10,8,20,17.08,550.6571376884423,0.0607914241831794,1.0367437185929649,43.76682740606791,117.0,68.164,141.028,0.4445309458933437,0.6929227831483471,0,0.2901346192485433,1.0
7,200,bsps,0.2,1.0,200,13,8,24,18.16,550.213191959799,0.056890727799218395,1.0301306532663317,45.15402985074627,118.0,68.108,139.968,0.4435395113361215,0.6911285455642728,0,0.29960199004975124,1.0
8,200,bsps,0.2,1.0,200,11,8,26,19.768,552.1297105527639,0.05366181990055017,1.0575879396984924,44.8033153666226,120.0,67.812,142.624,0.44477125661794653,0.6918111631439058,0,0.28455201871249874,1.0
9,200,bsps,0.2,1.0,200,8,8,21,16.964,550.4136241206031,0.061143631642906655,1.0358391959798996,45.19625325586055,117.0,69.368,140.36,0.4440428496777565,0.6897175959449674,0,0.2979362853135644,1.0
10,200,bsps,0.2,0.995,199,13,8,20,16.184,548.8008202020202,0.06234056649595865,1.0075757575757576,43.339038304808476,116.0,68.852,139.108,0.44524350239717386,0.6920443814919736,0,0.2963528932355338,1.0
11,200,bsps,0.2,1.0,200,11,8,21,17.196,551.4410472361809,0.06119454790291326,1.050572864321608,44.05973946672094,117.0,68.56,141.46,0.4442994475618774,0.6905943590364363,0,0.29299816812538165,1.0
12,200,bsps,0.2,1.0,200,12,8,22,18.972,550.1861628140705,0.05442368689214684,1.031497487437186,44.62528689751522,119.0,68.556,141.012,0.44538298248717495,0.6957483411157532,0,0.2872966769783455,1.0
13,200,bsps,0.2,1.0,200,9,9,20,15.992,550.1909989949748,0.06450537655598254,1.0305125628140703,42.82573940847322,116.0,69.008,140.728,0.4452774230753388,0.6959761549925484,0,0.28707034372502,1.0
14,200,bsps,0.2,1.0,200,10,9,19,16.696,551.054671356784,0.06255722402863992,1.0437185929648245,42.79616935483871,117.0,69.2,142.58,0.44376212023270845,0.6893649579188983,0,0.28639112903225805,1.0
15,200,bsps,0.2,0.985,197,11,11,22,18.556,551.6085530612245,0.056692676870246844,1.0508163265306123,44.31813091723506,118.0,65.884,139.216,0.4445316930593727,0.6948480845442536,0,0.2877939529675252,1.0
16,200,bsps,0.2,1.0,200,9,7,21,17.632,550.9749105527638,0.05916670824020342,1.042211055276382,44.302744084310994,117.0,67.796,140.7,0.4444636678200692,0.692601431980907,0,0.2930005965400676,1.0
17,200,bsps,0.2,1.0,200,11,8,22,18.988,549.5577366834171,0.05395185198275982,1.0223718592964826,43.93625338278039,119.0,70.236,141.5,0.4460466767237554,0.6958050741019844,0,0.28194848150746715,1.0
18,200,bsps,0.2,1.0,200,12,9,23,18.84,550.5477949748745,0.05508112369373707,1.0359396984924625,44.94277351635042,119.0,69.052,141.324,0.44483970136144046,0.6946537059538275,0,0.2904723455793298,1.0
19,200,bsps,0.2,1.0,200,11,8,22,17.576,550.7011316582914,0.05917211297284497,1.038653266331658,44.517455858747994,117.0,68.572,141.024,0.4443071942752481,0.6938871289452071,0,0.2922351524879615,1.0
20,200,bsps,0.2,1.0,200,8,11,22,18.588,551.65135879397,0.05675627124179639,1.0537487437185933,46.333366824073146,119.0,68.62,141.264,0.4435078831287942,0.6906500658446068,0,0.29347935295890687,1.0
21,200,bsps,0.2,1.0,200,13,7,24,19.356,547.7805768844221,0.05149439681396992,0.9954773869346732,44.72908284328897,119.0,70.16,139.876,0.4466087967770071,0.6947643357473584,0,0.29320127927370265,1.0
22,200,bsps,0.2,0.995,199,12,9,22,17.932,550.5506000000001,0.05780607888556805,1.0348282828282827,43.301489210819575,117.0,68.208,141.596,0.4448406711470763,0.6939190046972198,0,0.28497619288825854,1.0
23,200,bsps,0.2,1.0,200,15,9,22,19.164,549.5303135678394,0.05313237879653315,1.0172663316582915,44.31827431827432,119.0,68.908,141.568,0.44655797101449274,0.6911728242003471,0,0.2833740333740334,1.0
24,200,bsps,0.2,1.0,200,10,8,21,17.188,549.460623115578,0.05947786864194677,1.0198793969849247,45.0656019407662,117.0,69.684,139.876,0.4450094001025466,0.6908698777857656,0,0.29647225310825837,1.0
25,200,bsps,0.2,1.0,200,16,8,20,17.5,550.7382211055278,0.0592525970927911,1.0349547738693468,42.88435099069955,117.0,68.868,143.752,0.44411657889958234,0.693176116407426,0,0.2805297209866559,1.0
26,200,bsps,0.2,0.93,186,13,9,22,18.712,548.3967091891892,0.0536870188853161,1.0036108108108108,46.580021834061135,119.0,64.832,129.696,0.44403288463275814,0.6858305774612058,0,0.3064410480349345,1.0
27,200,bsps,0.2,1.0,200,14,8,22,17.948,549.4849909547739,0.05669208313670174,1.0168040201005024,44.71908271908272,118.0,69.016,140.836,0.44440557911765993,0.6879074916963956,0,0.2942260442260442,1.0
28,200,bsps,0.2,0.995,199,13,9,25,18.9,548.452286868687,0.05340751649049278,1.0035353535353535,47.00452852973734,119.0,68.832,137.56,0.44308758612153964,0.693485739651537,0,0.3100533360169065,1.0
29,200,bsps,0.2,1.0,200,10,8,22,18.248,551.4624221105529,0.057682584491082864,1.0517788944723618,45.96401590457256,118.0,68.304,140.804,0.4433986591026302,0.6892242395661401,0,0.2957256461232604,1.0
30,200,bsps,0.2,1.0,200,9,9,21,17.332,550.6551577889447,0.059927324358289555,1.0376683417085428,44.45663010967099,117.0,69.112,141.62,0.44346969832602273,0.6896298112282422,0,0.2905284147557328,1.0
31,200,bsps,0.2,1.0,200,9,9,21,18.38,551.3515135678393,0.0570663715896303,1.0481608040201005,45.15043894652833,118.0,68.336,141.888,0.44345957561106636,0.6886792452830188,0,0.29000399042298486,1.0
32,200,bsps,0.2,1.0,200,10,8,22,18.112,550.2073929648241,0.05692602720714487,1.0291658291457286,44.77522754254056,118.0,67.684,140.188,0.44365878725590957,0.6945658263305322,0,0.2945191927186387,1.0
33,200,bsps,0.2,1.0,200,15,8,23,18.324,550.5395396984925,0.056424744082592924,1.032361809045226,42.52161179559685,118.0,69.016,143.212,0.4461337561794609,0.6947605186557291,0,0.27287416683498283,1.0
34,200,bsps,0.2,1.0,200,13,8,20,16.864,550.5694331658292,0.06129027103921001,1.0316984924623116,42.745684464070656,117.0,67.776,141.62,0.44564075630252103,0.6945534838076546,0,0.2846246487354476,1.0
35,200,bsps,0.2,1.0,200,13,8,22,18.62,550.7138170854272,0.05585460627872766,1.038653266331658,45.64246147648303,118.0,69.328,142.048,0.4431978881870463,0.6893141536090419,0,0.29086514251183404,1.0
36,200,bsps,0.2,1.0,200,14,8,23,18.432,550.8338211055277,0.05636178974631376,1.0370653266331658,43.41359715880264,118.0,68.336,143.144,0.44501631358852994,0.6905284920532369,0,0.27924911212582443,1.0
37,200,bsps,0.2,1.0,200,15,8,20,16.94,548.885951758794,0.05956223230013155,1.0083417085427135,43.02297229219143,116.0,69.656,140.796,0.44525710208268293,0.6971647889067724,0,0.2908816120906801,1.0
38,200,bsps,0.2,1.0,200,15,10,23,17.556,547.6688281407036,0.056515660110469296,0.9894472361809045,47.12574728949235,118.0,69.596,137.828,0.4441747572815534,0.6897954439795444,0,0.31614145303475527,1.0
39,200,bsps,0.2,1.0,200,15,8,21,17.324,549.2412944723619,0.05847342068097626,1.0118793969849247,44.25631768953068,117.0,69.04,140.808,0.44418734198911597,0.6902412932366575,0,0.29362214199759323,1.0
0,200,baps,0.2,1.0,200,10,8,22,16.064,543.2925768844223,0.04947391502969393,0.9060301507537688,56.68077000200521,122.0,57.212,122.256,0.554500266287946,0.6408579949529709,0,0.382995789051534,1.0
1,200,baps,0.2,1.0,200,9,9,21,15.0,541.2020582914573,0.04906213607721145,0.8711356783919598,58.41648351648352,121.0,55.764,118.06,0.5561841681615382,0.6435538841226937,0,0.4042957042957043,1.0
2,200,baps,0.2,1.0,200,10,10,22,15.56,542.4455396984926,0.049017329069590374,0.891356783919598,58.8874695863747,122.0,55.908,119.644,0.5550853501973277,0.6409538873342255,0,0.4010543390105434,1.0
3,200,baps,0.2,1.0,200,12,9,23,17.5,542.395632160804,0.04439013910130362,0.8895075376884422,57.232415594855304,123.0,56.052,121.032,0.5560717864626036,0.6440439971916686,0,0.3952974276527331,1.0
4,200,baps,0.2,1.0,200,11,9,21,15.0,540.8384723618091,0.047991066443327755,0.8654472361809045,60.32391523713421,121.0,54.528,115.376,0.5550282898339113,0.6447084233261339,0,0.4176589303733602,1.0
5,200,baps,0.2,1.0,200,11,8,21,15.492,540.9409185929649,0.0476847411661482,0.8664723618090452,58.4043452021726,121.0,55.556,117.992,0.5541221621121746,0.6397945778096262,0,0.40907262120297727,1.0
6,200,baps,0.2,1.0,200,10,8,20,15.0,541.0578693467337,0.04965226130653266,0.8701507537688442,57.459815149688566,120.0,56.16,118.16,0.5551189792945124,0.6410893886314838,0,0.40606791239702633,1.0
7,200,baps,0.2,1.0,200,13,8,24,17.0,541.3174412060303,0.043695979899497486,0.8739497487437186,58.485572139303486,124.0,56.168,118.292,0.5562284125061678,0.6439646261628574,0,0.40567164179104476,1.0
8,200,baps,0.2,1.0,200,11,8,26,18.5,542.9056844221105,0.04191186702744491,0.8964422110552764,59.424285569002336,126.0,55.516,120.204,0.5541109517420071,0.6394419935614641,0,0.4025221193938778,1.0
9,200,baps,0.2,1.0,200,8,8,21,15.0,540.8453648241207,0.04852452739889926,0.8667336683417086,59.52564616309357,121.0,55.664,116.572,0.5548896879300395,0.6417516909320188,0,0.4121418553396113,1.0
10,200,baps,0.2,0.995,199,13,8,20,14.0,540.1014646464647,0.05212929292929293,0.8561010101010101,56.84606764466178,120.0,57.492,118.0,0.5550598429925786,0.6435842935451392,0,0.4030154849225754,1.0
11,200,baps,0.2,1.0,200,11,8,21,15.5,542.3953427135679,0.04986848528356066,0.8948743718592964,57.691634439242826,121.0,57.92,120.5,0.5532416677791128,0.6363222057650678,0,0.4034194992876043,1.0
12,200,baps,0.2,1.0,200,12,8,22,16.544,540.1582090452263,0.043766407796558555,0.8560201005025126,59.48049096896517,122.0,56.1,117.224,0.5552995391705069,0.6420612813370473,0,0.4111366131124638,1.0
13,200,baps,0.2,1.0,200,9,9,20,14.008,540.9409768844221,0.05269402568397543,0.8685025125628141,58.054556354916066,120.0,56.292,117.812,0.5552086409856124,0.6407140552747608,0,0.4075739408473221,1.0
14,200,baps,0.2,1.0,200,10,9,19,14.5,541.9189989949749,0.052676752181962445,0.8823115577889447,54.7039314516129,119.0,56.0,119.576,0.556145212041516,0.6456683319117826,0,0.39395161290322583,1.0
15,200,baps,0.2,0.985,197,11,11,22,17.0,542.4872469387756,0.04591202844774273,0.8936530612244898,56.36842105263158,122.0,55.888,118.772,0.5567088382038489,0.6446262213133379,0,0.38990125216329025,1.0
16,200,baps,0.2,1.0,200,9,7,21,15.5,541.7632542713568,0.04865307489830103,0.881467336683417,57.189799164843905,121.0,56.076,118.744,0.5557519777257259,0.642172884030204,0,0.4045535891827401,1.0
17,200,baps,0.2,1.0,200,11,8,22,16.0,539.9971537688443,0.044943444495203294,0.8536080402010051,59.43229427683672,122.0,56.672,117.52,0.554150233464799,0.6415116692335031,0,0.4085396411747018,1.0
18,200,baps,0.2,1.0,200,12,9,23,16.5,542.605503517588,0.047039370766877864,0.8936080402010051,57.856883326604766,123.0,56.492,120.66,0.5559734909546838,0.6442085832948777,0,0.39382317319337906,1.0
19,200,baps,0.2,1.0,200,11,8,22,16.0,541.101559798995,0.04618766560073093,0.8707537688442211,59.696227929374,122.0,56.052,117.916,0.554519712480941,0.6383637368711995,0,0.4169341894060995,1.0
20,200,baps,0.2,1.0,200,8,11,22,16.0,541.6420040201006,0.046193695751484694,0.8764824120603015,60.957701195619414,122.0,54.044,116.232,0.5562402321946863,0.6422360248447205,0,0.41746207173716465,1.0
21,200,baps,0.2,1.0,200,13,7,24,17.5,539.4672984924624,0.041402619156388,0.850110552763819,58.585886722376976,123.0,59.94,120.056,0.5527855507504452,0.6396679380749383,0,0.40286804910760343,1.0
22,200,baps,0.2,0.995,199,12,9,22,16.0,541.4196040404041,0.0467921028466483,0.8740808080808081,56.81278492553946,122.0,55.96,119.264,0.5561050716185322,0.6445833834315258,0,0.39489413433289433,1.0
23,200,baps,0.2,1.0,200,15,9,22,16.584,540.7467718592966,0.04513583066849398,0.8641206030150753,56.71754171754172,122.0,57.028,119.744,0.5538468298255635,0.6443292898362972,0,0.39194139194139194,1.0
24,200,baps,0.2,1.0,200,10,8,21,15.0,541.2211879396986,0.05000685969530191,0.874572864321608,58.806226624886285,121.0,57.608,118.956,0.5544757256166652,0.6419809177646524,0,0.40756090164762965,1.0
25,200,baps,0.2,1.0,200,16,8,20,15.0,541.7569206030151,0.05068140703517588,0.876180904522613,54.926304084108374,120.0,56.168,121.264,0.5562806627788577,0.6448653800333571,0,0.3873837444399515,1.0
26,200,baps,0.2,0.93,186,13,9,22,16.5,539.6913470270271,0.043938083538083546,0.8492108108108107,59.32172489082969,122.0,53.396,109.5,0.5537876008804109,0.6431884765625,0,0.40534934497816594,1.0
27,200,baps,0.2,1.0,200,14,8,22,16.008,540.2849989949749,0.04573576975788031,0.8572261306532664,58.46744471744472,122.0,57.456,118.772,0.5540799500869023,0.6417474594089475,0,0.40417690417690416,1.0
28,200,baps,0.2,0.995,199,13,9,25,17.0,539.541686868687,0.04175039281705949,0.8474141414141413,61.70836268491497,125.0,56.796,115.792,0.5571284125379171,0.6425268026066849,0,0.419140585689846,1.0
29,200,baps,0.2,1.0,200,10,8,22,16.0,542.1124643216081,0.04728789401553221,0.8872160804020102,59.85089463220676,122.0,55.508,118.032,0.555711528338305,0.6418360509269601,0,0.40864811133200796,1.0
30,200,baps,0.2,1.0,200,9,9,21,15.428,541.1679256281408,0.04805044268963867,0.871678391959799,58.46331006979063,121.0,55.748,117.856,0.5568824065633546,0.6457943925233645,0,0.4053838484546361,1.0
31,200,baps,0.2,1.0,200,9,9,21,16.0,542.2809507537689,0.04804629206639257,0.887035175879397,58.28302075019952,121.0,54.98,119.0,0.5550228310502283,0.6401162790697674,0,0.40592577813248204,1.0
32,200,baps,0.2,1.0,200,10,8,22,16.0,541.0918271356785,0.04654070351758794,0.8719597989949749,58.663929560743966,122.0,57.244,119.132,0.5569673510602491,0.6427968782957182,0,0.4036406806489909,1.0
33,200,baps,0.2,1.0,200,15,8,23,17.0,541.7480482412061,0.04468452936619858,0.8776482412060302,58.72359119369824,123.0,56.048,120.6,0.5524779946421737,0.6354990118577075,0,0.40193900222177337,1.0
34,200,baps,0.2,1.0,200,13,8,20,14.5,540.6913949748745,0.050622892238972636,0.8627939698492462,56.88057005218788,120.0,56.304,118.5,0.5547847104108853,0.6413721413721414,0,0.4067643516659976,1.0
35,200,baps,0.2,1.0,200,13,8,22,16.5,540.8276904522613,0.04432891731384194,0.8631959798994974,59.42451404975325,122.0,54.78,117.028,0.5572339711312521,0.6464956425678163,0,0.40406888911270017,1.0
36,200,baps,0.2,1.0,200,14,8,23,16.5,541.4556482412061,0.045401005025125625,0.8736683417085426,57.67630644342973,123.0,56.24,120.3,0.5553524559430071,0.6446594806467418,0,0.3906646372399797,1.0
37,200,baps,0.2,1.0,200,15,8,20,14.5,539.9289809045227,0.049766164154103856,0.850572864321608,56.034156171284636,120.0,56.496,117.88,0.5568522386704204,0.6476763387591413,0,0.3995969773299748,1.0
38,200,baps,0.2,1.0,200,15,10,23,15.504,539.5159698492463,0.04632357439370766,0.8453668341708543,61.94123011449995,123.0,56.956,116.592,0.5546520585466062,0.6398073133347931,0,0.4196980443813963,1.0
39,200,baps,0.2,1.0,200,15,8,21,15.0,540.5399718592965,0.04894472361809045,0.8585125628140703,58.03961091054954,121.0,55.752,118.096,0.5556235252993096,0.6436146209386282,0,0.4044324107501003,1.0
0,200,ewma,0.2,1.0,200,10,8,22,18.484,550.9477145728644,0.05588913968831825,1.0321206030150754,46.784339282133544,118.0,63.008,138.0,0.4925569753655645,0.6705202312138728,0,0.3056948064968919,1.0
1,200,ewma,0.2,1.0,200,9,9,21,17.508,549.6405608040202,0.05811714445982925,1.01678391959799,45.52387612387612,118.0,65.788,137.856,0.4925244653860094,0.6757153338224505,0,0.3015984015984016,1.0
2,200,ewma,0.2,1.0,200,10,10,22,17.568,551.0430110552765,0.05910563533180176,1.0371859296482413,46.48773317112733,118.0,64.284,138.38,0.4910374029640085,0.6709193245778612,0,0.3093065693430657,1.0
3,200,ewma,0.2,1.0,200,12,9,23,18.48,550.1514793969849,0.055285332814250625,1.0199798994974874,46.14127813504823,118.0,63.584,138.292,0.49097798628653916,0.6701872299567931,0,0.30888263665594856,1.0
4,200,ewma,0.2,1.0,200,11,9,21,17.412,550.2573125628143,0.05913929537608925,1.0278391959798996,47.06286579212916,118.0,65.936,137.476,0.49157062146892655,0.6668307692307692,0,0.3083753784056509,1.0
5,200,ewma,0.2,1.0,200,11,8,21,17.504,549.4056241206031,0.05775792542001372,1.0097889447236181,46.5044256688795,117.0,64.232,136.944,0.4906351605073957,0.6680142104618401,0,0.3139207402937035,1.0
6,200,ewma,0.2,1.0,200,10,8,20,16.808,549.4925045226131,0.06024270354178875,1.0113768844221107,45.41440626883665,117.0,63.652,136.2,0.493214441061331,0.6754406580493537,0,0.3096242716495881,1.0
7,200,ewma,0.2,1.0,200,13,8,24,17.724,549.141879396985,0.056929957999244836,1.0064924623115579,47.181890547263684,118.0,63.836,135.456,0.49167369776633063,0.6667845772904138,0,0.32348258706467664,1.0
8,200,ewma,0.2,1.0,200,11,8,26,19.34,551.3869869346734,0.05390756272682386,1.0393969849246232,46.074646598189766,119.0,63.672,138.632,0.4931400701946306,0.670884505644461,0,0.3002135665615784,1.0
9,200,ewma,0.2,1.0,200,8,8,21,16.648,549.2719155778894,0.06075562893587303,1.0109547738693467,46.69134441995592,117.0,64.948,135.644,0.4930330382963807,0.6689606074988135,0,0.3161691043878982,1.0
10,200,ewma,0.2,0.995,199,13,8,20,15.784,547.7377454545456,0.06237865253845647,0.9834545454545455,45.27526487367563,115.0,64.016,134.152,0.4928144474119293,0.6719778316591618,0,0.32008964955175223,1.0
11,200,ewma,0.2,1.0,200,11,8,21,16.688,550.351895477387,0.06155400843225415,1.0261507537688441,45.91135762263383,117.0,64.004,136.756,0.49103816994609756,0.669790060491045,0,0.31457358029717075,1.0
12,200,ewma,0.2,1.0,200,12,8,22,18.676,549.0466572864323,0.053978091202980354,1.0068944723618092,46.57748727671889,118.0,64.304,136.4,0.4927995006464845,0.6739574570364139,0,0.3089512024748029,1.0
13,200,ewma,0.2,1.0,200,9,9,20,15.772,549.1882854271357,0.06397812991193128,1.008,44.98501199040767,116.0,64.712,136.288,0.4918012318961212,0.6748773963441819,0,0.31075139888089526,1.0
14,200,ewma,0.2,1.0,200,10,9,19,16.544,550.0687015075379,0.06183635286610457,1.0225527638190954,44.18497983870968,117.0,65.532,138.56,0.49217334757768594,0.6731903148914816,0,0.30120967741935484,1.0
15,200,ewma,0.2,0.985,197,11,11,22,18.232,550.58076122449,0.056365141319685765,1.026857142857143,46.98086124401914,118.0,61.092,134.464,0.4908657664813344,0.6693060083837913,0,0.3176219077674845,1.0
16,200,ewma,0.2,1.0,200,9,7,21,17.284,549.8538592964825,0.05892969906291001,1.0176884422110553,46.4241399880692,117.0,63.42,136.048,0.4909949291834237,0.6712662337662337,0,0.31666335255517997,1.0
17,200,ewma,0.2,1.0,200,11,8,22,18.696,548.4925567839197,0.05354840715894126,0.9984120603015075,45.976445825398415,118.0,65.66,136.76,0.49275491949910555,0.6748157248157248,0,0.3053021950486118,1.0
18,200,ewma,0.2,1.0,200,12,9,23,18.428,549.7006994974876,0.055251507056141694,1.0157587939698491,46.63625353249899,118.0,64.684,137.052,0.4920072620998096,0.6712605441368659,0,0.31085991118288253,1.0
19,200,ewma,0.2,1.0,200,11,8,22,17.264,549.6972241206032,0.05893276236704679,1.0164020100502513,46.4216492776886,117.0,64.428,136.68,0.4914096727085302,0.67297545308557,0,0.3141051364365971,1.0
20,200,ewma,0.2,1.0,200,8,11,22,18.268,550.9236241206031,0.05668137384549165,1.0347738693467339,47.81543253290465,119.0,64.012,137.032,0.4915574707589482,0.6717207334273625,0,0.31116246357882044,1.0
21,200,ewma,0.2,1.0,200,13,7,24,18.916,546.5694653266332,0.05130601928508334,0.9691658291457286,47.20406478902301,118.0,65.556,134.88,0.49415412982441437,0.6696769711705454,0,0.32219127205199627,1.0
22,200,ewma,0.2,0.995,199,12,9,22,17.508,549.5270040404041,0.0580018535023437,1.0136565656565657,44.67480498429744,117.0,64.904,137.772,0.492100778407259,0.6733424555292947,0,0.30189443825346973,1.0
23,200,ewma,0.2,1.0,200,15,9,22,18.7,548.4534150753768,0.0532087553720245,0.9932462311557789,46.59981684981685,118.0,64.28,136.728,0.4936598544598893,0.6689555475243947,0,0.30993080993080996,1.0
24,200,ewma,0.2,1.0,200,10,8,21,16.816,548.4468422110554,0.059389761414571994,0.9968040201005025,46.02274335388659,117.0,65.24,135.288,0.49373067674338716,0.6750177263058379,0,0.30981502072172246,1.0
25,200,ewma,0.2,1.0,200,16,8,20,17.268,550.0341105527638,0.059109289012263644,1.018211055276382,44.91144359078043,117.0,65.1,140.076,0.490435902151922,0.6671110033931168,0,0.3034775576223211,1.0
26,200,ewma,0.2,0.93,186,13,9,22,18.488,547.3970875675676,0.053083154454764366,0.9799567567567568,47.56299126637555,119.0,60.152,125.076,0.4940481599273058,0.669837296620776,0,0.3189956331877729,1.0
27,200,ewma,0.2,1.0,200,14,8,22,17.704,548.5957567839198,0.05633974672122221,0.9962010050251255,45.78787878787879,117.0,64.592,136.404,0.4936614138568536,0.675078483458102,0,0.3072276822276822,1.0
28,200,ewma,0.2,0.995,199,13,9,25,18.448,547.3451333333334,0.053389842566857394,0.9786262626262626,48.422662775485556,118.0,64.016,132.58,0.4916472739361702,0.6765730459394731,0,0.32796618697796115,1.0
29,200,ewma,0.2,1.0,200,10,8,22,17.908,550.3301688442211,0.057400234661439294,1.027035175879397,47.82644135188867,118.0,63.972,136.176,0.4904679376083189,0.6689734717416378,0,0.3176938369781312,1.0
30,200,ewma,0.2,1.0,200,9,9,21,16.908,549.684110552764,0.06009779288599861,1.0153366834170854,46.83698903290129,117.0,64.692,137.168,0.48998236172041065,0.6638455119799738,0,0.318444666001994,1.0
31,200,ewma,0.2,1.0,200,9,9,21,18.056,550.5478190954775,0.056963142855661175,1.0277989949748745,46.52942936951317,118.0,63.548,137.42,0.49153919046974415,0.6710636766998441,0,0.3067637669592977,1.0
32,200,ewma,0.2,1.0,200,10,8,22,17.744,549.0885788944724,0.056721883336778245,1.0037386934673367,46.709635931935104,118.0,62.76,135.16,0.4912309797255276,0.6738582849633118,0,0.3176691729323308,1.0
33,200,ewma,0.2,1.0,200,15,8,23,18.104,549.8415939698493,0.0561786045812136,1.0156381909547738,44.73490203999192,118.0,65.292,139.584,0.4920477606305158,0.6699526309051338,0,0.2970107049080994,1.0
34,200,ewma,0.2,1.0,200,13,8,20,16.504,549.6656221105528,0.06130184090386573,1.0103316582914572,44.65034122842232,116.0,63.236,137.128,0.4926788391990827,0.670670189766995,0,0.30650341228422323,1.0
35,200,ewma,0.2,1.0,200,13,8,22,18.304,549.7253547738694,0.05567815412509004,1.0178090452261306,46.98378487259543,118.0,65.808,138.12,0.4915519696250593,0.6702395964691047,0,0.3077852754557357,1.0
36,200,ewma,0.2,1.0,200,14,8,23,18.092,549.820631155779,0.05621840082766775,1.0153366834170854,45.392288178589546,118.0,64.54,139.004,0.49086355625637695,0.6678004535147393,0,0.30228310502283107,1.0
